id_escola,nome,id_municipio,chave_nome_inep
43004245,EEI TURMINHA DO PUFF,4314902,EEI TURMINHA DO PUFF
43089160,5237 EEI WLANIR PORTO,4314902,5237 EEI WLANIR PORTO
43108253,CRECHE E BERCARIO GIORDANO BRUNO,4314902,CRECHE E BERCARIO GIORDANO BRUNO
43142346,EEI AMAR E EDUCAR,4314902,EEI AMAR E EDUCAR
43185479,5063 IEI NOSSA SENHORA APARECIDA -VILA PINHAL,4314902,5063 IEI NOSSA SENHORA APARECIDA VILA PINHAL
43187862,5028 EEI SAO VICENTE DE PAULO,4314902,5028 EEI SAO VICENTE DE PAULO
43188044,ESCOLA DE EDUCACAO INFANTIL CORACAO MAGICO,4314902,DE EDUCACAO INFANTIL CORACAO MAGICO
43188648,EEI LARANJINHA DO CEU,4314902,EEI LARANJINHA DO CEU
43188702,EEI PEDACINHO DO CEU SOC SIMPLES,4314902,EEI PEDACINHO DO CEU SOC SIMPLES
43201164,ESCOLA DE EDUCACAO INFANTIL VIVER E APRENDER,4314902,DE EDUCACAO INFANTIL VIVER E APRENDER
43206220,5129 IEI RENOVAR DA ESPERANCA II,4314902,5129 IEI RENOVAR DA ESPERANCA II
43210368,EEI FAZENDO ARTE,4314902,EEI FAZENDO ARTE
43217605,ESC EDUC INF BANANINHA,4314902,ESC EDUC INF BANANINHA
43240607,5152 IEI PEQUENO PRINCIPE,4314902,5152 IEI PEQUENO PRINCIPE
43299172,ESC EDUC INF MUNDO DA IMAGINACAO,4314902,ESC EDUC INF MUNDO DA IMAGINACAO
43004407,EEI MUNDO DO SABER,4314902,EEI MUNDO DO SABER
43107656,ESCOLA DE EDUCACAO INFANTIL MEU CANTINHO,4314902,DE EDUCACAO INFANTIL MEU CANTINHO
43148581,ESCOLA DE EDUCACAO INFANTIL BOLINHA DE CRISTAL,4314902,DE EDUCACAO INFANTIL BOLINHA DE CRISTAL
43149090,ESCOLA DE EDUCACAO INFANTIL AMOR DE AMORA,4314902,DE EDUCACAO INFANTIL AMOR DE AMORA
43187897,INFANCIAS ESCOLA DE EDUCACAO INFANTIL LTDA,4314902,INFANCIAS DE EDUCACAO INFANTIL LTDA
43190618,5023 EEI VO ANA,4314902,5023 EEI VO ANA
43190650,5032 IEI JERUSALEM BEITH SHALOM,4314902,5032 IEI JERUSALEM BEITH SHALOM
43191630,ESCOLA DE EDUCACAO INFANTIL MUNDO DA CRIANCA,4314902,DE EDUCACAO INFANTIL MUNDO DA CRIANCA
43200915,5120 EEI MEDIANEIRA NOSSO SONHO I,4314902,5120 EEI MEDIANEIRA NOSSO SONHO I
43240429,5154 IEI MUNDO COLORIDO,4314902,5154 IEI MUNDO COLORIDO
43006825,5220 IEI CANTINHO DO SOL,4314902,5220 IEI CANTINHO DO SOL
43108539,ESCOLA DE EDUCACAO INFANTIL PATOTINHA,4314902,DE EDUCACAO INFANTIL PATOTINHA
43185410,5013 IEI SANTA LUIZA,4314902,5013 IEI SANTA LUIZA
43187838,5067 IEI NOSSA SENHORA DA GLORIA,4314902,5067 IEI NOSSA SENHORA DA GLORIA
43187960,MUNDO DO ABC,4314902,MUNDO DO ABC
43211119,5141 EEI ABRASCE LOTEAMENTO PAMPA,4314902,5141 EEI ABRASCE LOTEAMENTO PAMPA
43218202,CARROSSEL RECANTO INFANTIL,4314902,CARROSSEL RECANTO INFANTIL
43298150,5181 EEI PLANETA MAGICO,4314902,5181 EEI PLANETA MAGICO
43361420,EEI TURMA DO CASTELO,4314902,EEI TURMA DO CASTELO
43001840,ESCOLA INFANTIL ARCO IRIS,4314902,INFANTIL ARCO IRIS
43004369,5208 IEI VITORIA,4314902,5208 IEI VITORIA
43185053,5070 IEI CENEAMM 1 DE MAIO,4314902,5070 IEI CENEAMM 1 DE MAIO
43185100,IEI RECANTO DOS PIAS,4314902,IEI RECANTO DOS PIAS
43187870,5204 EEI CRECHE ELSINHA,4314902,5204 EEI CRECHE ELSINHA
43189075,5005 IEI VILA UNIAO,4314902,5005 IEI VILA UNIAO
43190235,EEI CILIKA,4314902,EEI CILIKA
43191290,ESCOLA DE EDUCACAO INFANTIL ARTE BABY LTDA,4314902,DE EDUCACAO INFANTIL ARTE BABY LTDA
43191398,ESCOLA DE EDUCACAO INFANTIL CONSTRUIR,4314902,DE EDUCACAO INFANTIL CONSTRUIR
43201156,5131 IEI SAO VICENTE DE PAULO,4314902,5131 IEI SAO VICENTE DE PAULO
43204651,5127 EEI VILA GAUCHA,4314902,5127 EEI VILA GAUCHA
43009166,5226 EEI PROF MARIETA PAIXAO ARAUJO,4314902,5226 EEI PROF MARIETA PAIXAO ARAUJO
43044999,5239 EEI MEU PEDACINHO DE CHAO,4314902,5239 EEI MEU PEDACINHO DE CHAO
43187757,ESCOLA DE EDUCACAO INFANTIL MOLEQUE TRAVESSO,4314902,DE EDUCACAO INFANTIL MOLEQUE TRAVESSO
43203655,ESCOLA DE EDUCACAO INFANTIL BEIJA FLOR,4314902,DE EDUCACAO INFANTIL BEIJA FLOR
43211070,ESCOLA EDUC INF CRESCENDO FELIZ,4314902,EDUC INF CRESCENDO FELIZ
43284000,5161 EEI RAIO DE SOL,4314902,5161 EEI RAIO DE SOL
43300081,5186 EEI CANTINHO ENCANTADO,4314902,5186 EEI CANTINHO ENCANTADO
43004318,5218 IEI CARLOS ALBERTO TEJERA DE RE,4314902,5218 IEI CARLOS ALBERTO TEJERA DE RE
43048170,5232 IEI SALVATORE LETTIERI,4314902,5232 IEI SALVATORE LETTIERI
43108822,PATO ESCOLA DE EDUCACAO INFANTIL LTDA,4314902,PATO DE EDUCACAO INFANTIL LTDA
43108873,ASSOC BENEFIC SANTA ZITA DE LUCCA,4314902,ASSOC BENEFIC SANTA ZITA DE LUCCA
43187978,ESCOLA DE EDUCACAO INFANTIL CORUJINHA SAPECA LTDA,4314902,DE EDUCACAO INFANTIL CORUJINHA SAPECA LTDA
43207731,CENTRO INFANTIL A PEQUENA SEREIA,4314902,CENTRO INFANTIL A PEQUENA SEREIA
43208894,EEI ARTE EM FOCO,4314902,EEI ARTE EM FOCO
43209270,EEI GIRASSOL,4314902,EEI GIRASSOL
43210481,BK ESCOLA DE EDUCACAO INFANTIL,4314902,BK DE EDUCACAO INFANTIL
43089216,5241 EEI DESENVOLVENDO O SABER,4314902,5241 EEI DESENVOLVENDO O SABER
43184995,CRECHE SAO FRANCISCO DE ASSIS,4314902,CRECHE SAO FRANCISCO DE ASSIS
43185398,5007 IEI EUGENIA CONTE,4314902,5007 IEI EUGENIA CONTE
43187471,5034 IEI ALAN BOM JESUS,4314902,5034 IEI ALAN BOM JESUS
43187528,CRECHE CIRCO DA FOLIA LTDA,4314902,CRECHE CIRCO DA FOLIA LTDA
43187994,CENTRO INFANTIL FABRICA DOS SONHOS LTDA,4314902,CENTRO INFANTIL FABRICA DOS SONHOS LTDA
43188370,CRECHE DESCOBRINDO O MUNDO,4314902,CRECHE DESCOBRINDO O MUNDO
43190537,5074 IEI BOA ESPERANCA,4314902,5074 IEI BOA ESPERANCA
43191355,EEI SESI RUBEM BERTA,4314902,EEI SESI RUBEM BERTA
43187900,CENTRO DE EDUCACAO INFANTIL PROJETO VIDA,4314902,CENTRO DE EDUCACAO INFANTIL PROJETO VIDA
43191541,BERCARIO CRECHE RECREACAO CISNE BRANCO LTDA,4314902,BERCARIO CRECHE RECREACAO CISNE BRANCO LTDA
43211143,ESCOLA INFANTIL VIDA DE CRIANCA,4314902,INFANTIL VIDA DE CRIANCA
43239420,POLO EDUCACIONAL,4314902,POLO EDUCACIONAL
43004377,EEI COLIBRI,4314902,EEI COLIBRI
43032419,EEI ANJO SAPEQUINHA,4314902,EEI ANJO SAPEQUINHA
43089178,5233 EEI NOSSO SENHOR DOS PASSOS,4314902,5233 EEI NOSSO SENHOR DOS PASSOS
43107753,ESCOLA INFANTIL GATO DE BOTAS E PEQUENO POLEGAR,4314902,INFANTIL GATO DE BOTAS E PEQUENO POLEGAR
43148646,ESCOLA DE EDUCACAO INFANTIL GALERINHA DO BEM,4314902,DE EDUCACAO INFANTIL GALERINHA DO BEM
43191959,ESCOLA DE EDUCACAO INFANTIL CEGONHA SAPECA,4314902,DE EDUCACAO INFANTIL CEGONHA SAPECA
43201466,DESPERTAR EDUCACAO INFANTIL LTDA,4314902,DESPERTAR EDUCACAO INFANTIL LTDA
43239404,ESCOLA DE EDUCACAO INFANTIL CRIANCA VIDA,4314902,DE EDUCACAO INFANTIL CRIANCA VIDA
43254403,5165 IEI VOVO BELINHA,4314902,5165 IEI VOVO BELINHA
43298133,5189 IEI CANTO DOS ANJOS,4314902,5189 IEI CANTO DOS ANJOS
43362486,ES EDUC INF DIVINA INFANCIA,4314902,ES EDUC INF DIVINA INFANCIA
43006787,EEI CONTO DE FADAS,4314902,EEI CONTO DE FADAS
43008666,5225 IEI ESPACO DO SABER,4314902,5225 IEI ESPACO DO SABER
43009085,EEI URSINHOS CARINHOSOS,4314902,EEI URSINHOS CARINHOSOS
43046576,EEI SONHO MEU,4314902,EEI SONHO MEU
43185517,5042 IEI PIU PIU,4314902,5042 IEI PIU PIU
43190200,ESCOLA DE EDUCACAO INFANTIL VOVO ANINHA,4314902,DE EDUCACAO INFANTIL VOVO ANINHA
43211240,CENTRO INFANTIL ALGODAO DOCE,4314902,CENTRO INFANTIL ALGODAO DOCE
43246028,ESC EDUC INF JANELINHA,4314902,ESC EDUC INF JANELINHA
43275001,ESC EDUC INF TIA DAISY,4314902,ESC EDUC INF TIA DAISY
43004300,EEI IGORZINHO,4314902,EEI IGORZINHO
43004768,MUNDO EDUCACAO INFANTIL,4314902,MUNDO EDUCACAO INFANTIL
43046088,5238 EEI CHEIRINHO DE MAE,4314902,5238 EEI CHEIRINHO DE MAE
43051510,5236 EEI PITINGUINHA,4314902,5236 EEI PITINGUINHA
43142591,EEI PEDACINHO DO CEU,4314902,EEI PEDACINHO DO CEU
43185169,5024 IEI LAR DA CRIANCA MENINO JESUS DE PRAGA,4314902,5024 IEI LAR DA CRIANCA MENINO JESUS DE PRAGA
43185185,5069 IEI CRECHE LAR DA CRIANCA,4314902,5069 IEI CRECHE LAR DA CRIANCA
43189709,ESCOLA DE EDUCACAO INFANTIL FLORESTINHA - HIPICA,4314902,DE EDUCACAO INFANTIL FLORESTINHA HIPICA
43190090,BOLA E BAMBOLE LTDA,4314902,BOLA E BAMBOLE LTDA
43191746,ESCOLA DE EDUCACAO INFANTIL LAR DO BEBE PUPILEIRA,4314902,DE EDUCACAO INFANTIL LAR DO BEBE PUPILEIRA
43191819,INSTITUICAO DE EDUCACAO INFANTIL HOTELZINHO,4314902,INSTITUICAO DE EDUCACAO INFANTIL HOTELZINHO
43212808,EEI ARTE E TRAVESSURA,4314902,EEI ARTE E TRAVESSURA
43295274,5172 EEI POPULAR NOVA GERACAO,4314902,5172 EEI POPULAR NOVA GERACAO
43296130,5190 EEI PINGUINHOS DE OURO,4314902,5190 EEI PINGUINHOS DE OURO
43006841,5222 IEI PRISMA,4314902,5222 IEI PRISMA
43009093,EEI LUDICA INFANCIA - CESI JUNIOR ZONA SUL,4314902,EEI LUDICA INFANCIA CESI JUNIOR ZONA SUL
43185568,5026 IEI CRIANCA ESPERANCA,4314902,5026 IEI CRIANCA ESPERANCA
43187587,LAR DA PEQUENA CRIANCA,4314902,LAR DA PEQUENA CRIANCA
43187811,5075 IEI MARIA DOLABELLA PORTELA,4314902,5075 IEI MARIA DOLABELLA PORTELA
43190634,5085 EEI BATILANOS,4314902,5085 EEI BATILANOS
43191266,BABY E CIA,4314902,BABY E CIA
43208215,ESC EDUC INF A TURMA DO BARULHO,4314902,ESC EDUC INF A TURMA DO BARULHO
43208312,5134 EEI PE DE PILAO,4314902,5134 EEI PE DE PILAO
43212298,ESCOLA DE EDUCACAO INFANTIL RISCOS E RABISCOS,4314902,DE EDUCACAO INFANTIL RISCOS E RABISCOS
43213138,5243 ECEI AMURT BELEM NOVO,4314902,5243 ECEI AMURT BELEM NOVO
43298214,EEI PEQUENO APRENDIZ,4314902,EEI PEQUENO APRENDIZ
43300146,5180 EEI PORTAL ENCANTADO,4314902,5180 EEI PORTAL ENCANTADO
43008925,EEI TURMA DA MONICA,4314902,EEI TURMA DA MONICA
43108610,ESCOLA DE EDUCACAO INFANTIL PE DE FEIJAO,4314902,DE EDUCACAO INFANTIL PE DE FEIJAO
43162274,5245 EEI ENI MEDEIROS,4314902,5245 EEI ENI MEDEIROS
43188184,EEI MARISTA TIA JUSSARA,4314902,EEI MARISTA TIA JUSSARA
43189024,5008 EEI JOANA DARC,4314902,5008 EEI JOANA DARC
43201105,CENTRO ATENDIMENTO INFANTIL TURMA DO MORANGUINHO,4314902,CENTRO ATENDIMENTO INFANTIL TURMA DO MORANGUINHO
43203167,ESCOLA DE EDUCACAO INFANTIL VAMOS CRESCER,4314902,DE EDUCACAO INFANTIL VAMOS CRESCER
43274005,ESC EDUC INF DUMBO,4314902,ESC EDUC INF DUMBO
43367453,ESC EDUC INF PEQUENO PRINCIPE LTDA,4314902,ESC EDUC INF PEQUENO PRINCIPE LTDA
43187358,FILHOTINHO CENTRO DE EDUCACAO INFANTIL LTDA,4314902,FILHOTINHO CENTRO DE EDUCACAO INFANTIL LTDA
43188060,ESCOLA INFANTIL BICHO CARPINTEIRO-2M LTDA,4314902,INFANTIL BICHO CARPINTEIRO 2M LTDA
43188460,5105 EEI ANANDA MARGA RESTINGA VELHA,4314902,5105 EEI ANANDA MARGA RESTINGA VELHA
43201237,5128 IEI TIA HELENA,4314902,5128 IEI TIA HELENA
43204635,5123 EEI GOTINHAS DE AMOR,4314902,5123 EEI GOTINHAS DE AMOR
43213006,CASTELINHO APRENDENDO A CRESCER,4314902,CASTELINHO APRENDENDO A CRESCER
43001874,EEI ABC DA INFANCIA,4314902,EEI ABC DA INFANCIA
43004881,EEI CANTINHO DO CEU,4314902,EEI CANTINHO DO CEU
43006809,EEI EDUCARE II,4314902,EEI EDUCARE II
43009158,EEI SEMEAR,4314902,EEI SEMEAR
43162509,EEI CANTINHO DA CRIANCA,4314902,EEI CANTINHO DA CRIANCA
43185088,5051 EEI TURMA DO BARULHO,4314902,5051 EEI TURMA DO BARULHO
43185525,5017 EEI NEGRINHO DO PASTOREIO,4314902,5017 EEI NEGRINHO DO PASTOREIO
43187684,ESCOLA REI ARTHUR,4314902,REI ARTHUR
43190570,5076 EEI DOM ORIONE,4314902,5076 EEI DOM ORIONE
43191738,EEI MUNDO MAGICO,4314902,EEI MUNDO MAGICO
43191843,ESC DE EDUC INF MIMO DE GENTE SOC SIMP LTDA ME,4314902,ESC DE EDUC INF MIMO DE GENTE SOC SIMP LTDA ME
43191932,ESCOLA EDUCACAO INFANTIL DOCE MEL,4314902,EDUCACAO INFANTIL DOCE MEL
43206239,5158 IEI ESCOLA DA VIDA,4314902,5158 IEI DA VIDA
43210953,CENTRO DE EDUCACAO INFANTIL CONSTRUINDO SABER,4314902,CENTRO DE EDUCACAO INFANTIL CONSTRUINDO SABER
43367356,5195 IEI ANJO DAS FLORES,4314902,5195 IEI ANJO DAS FLORES
43379060,5213 IEI PATATI PATATA,4314902,5213 IEI PATATI PATATA
43208401,QI ESCOLAS E FACULDADES,4314902,QI ESCOLAS E FACULDADES
43209521,CENTRO DE FORMACAO PROFISSIONAL SENAI AUTOMOTIVO PORTO ALEGRE,4314902,CENTRO DE FORMACAO PROFISSIONAL SENAI AUTOMOTIVO PORTO ALEGRE
43326080,CENTRO DE FORMACAO PROFISSIONAL SENAI PORTO ALEGRE,4314902,CENTRO DE FORMACAO PROFISSIONAL SENAI PORTO ALEGRE
43000495,QI ESCOLAS E FACULDADES LTDAALBERTO BINS POA,4314902,QI ESCOLAS E FACULDADES LTDAALBERTO BINS POA
43007392,ESC EDUC PROF FLIGHT,4314902,ESC EDUC PROF FLIGHT
43049702,SENAC RIO GRANDE DO SUL,4314902,SENAC RIO GRANDE DO SUL
43249604,ESCOLA PROFISSIONAL FUNDATEC,4314902,PROFISSIONAL FUNDATEC
43107591,ESC TEC JOSE CESAR DE MESQUITA,4314902,ESC TEC JOSE CESAR DE MESQUITA
43000533,QI ESCOLAS E FACULDADES LTDA JULIO DE CASTILHOS POA,4314902,QI ESCOLAS E FACULDADES LTDA JULIO DE CASTILHOS POA
43213146,GUAIBA CURSOS TECNICOS LTDA,4314902,GUAIBA CURSOS TECNICOS LTDA
43313051,SENAC SAUDE,4314902,SENAC SAUDE
43249809,ESCOLA DE EDUCACAO PROFISSIONAL UNITEC,4314902,DE EDUCACAO PROFISSIONAL UNITEC
43251005,ESC PROF FUNDACAO UNIVERSITARIA DE CARDIOLOGIA,4314902,ESC PROF FUNDACAO UNIVERSITARIA DE CARDIOLOGIA
43178316,ALCIDESMAYA,4314902,ALCIDESMAYA
43009212,SENAC INFORMATICA PORTO ALEGRE,4314902,SENAC INFORMATICA PORTO ALEGRE
43000517,ESCOLA DE EDUCACAO PROFISSIONAL PROFESSOR ALBERT EINSTEIN,4314902,DE EDUCACAO PROFISSIONAL PROFESSOR ALBERT EINSTEIN
43051545,EEP IBREP - EAD,4314902,EEP IBREP EAD
43178294,ESCOLA TECNICA FACTUM,4314902,TECNICA FACTUM
43176500,CENTRO DE FORMACAO PROFISSIONAL SENAI VISCONDE DE MAUA,4314902,CENTRO DE FORMACAO PROFISSIONAL SENAI VISCONDE DE MAUA
43178634,ESCOLA TECNICA CRISTO REDENTOR,4314902,TECNICA CRISTO REDENTOR
43201776,CENTRO TECNOLOGICO DA ACM,4314902,CENTRO TECNOLOGICO DA ACM
43006850,COLEGIO AGIR,4314902,COLEGIO AGIR
43133010,COLEGIO METODO,4314902,COLEGIO METODO
43206875,COLEGIO MARISTA PROFESSORA IVONE VETTORELLO,4314902,COLEGIO MARISTA PROFESSORA IVONE VETTORELLO
43210937,ESCOLA TECNICA TOP CURSOS BRASIL,4314902,TECNICA TOP CURSOS BRASIL
43175546,ESCOLA DE ENSINO MEDIO UNIVERSITARIO - PORTO ALEGRE,4314902,DE ENSINO MEDIO UNIVERSITARIO PORTO ALEGRE
43109152,COLEGIO MURIALDO,4314902,COLEGIO MURIALDO
43000452,ESC ENS MEDIO CESI ZONA SUL,4314902,ESC ENS MEDIO CESI ZONA SUL
43203817,COLEGIO MESQUITA,4314902,COLEGIO MESQUITA
43172393,ESCOLA DE ENSINO MEDIO VINICIUS DE MORAIS,4314902,DE ENSINO MEDIO VINICIUS DE MORAIS
43109136,ESCOLA PANAMERICANA EDUC BASICA,4314902,PANAMERICANA EDUC BASICA
43089089,EEP SENAC GESTAO E NEGOCIOS,4314902,EEP SENAC GESTAO E NEGOCIOS
43109276,EEF AMIGOS DO VERDE,4314902,AMIGOS DO VERDE
43181139,ESC ENS FUND SAO FRANCISCO - SANTA FE,4314902,ESC ENS FUND SAO FRANCISCO SANTA FE
43009069,EEI PROTASIO,4314902,EEI PROTASIO
43179045,ESCOLA ESPECIAL PARA SURDOS FREI PACIFICO,4314902,ESPECIAL PARA SURDOS FREI PACIFICO
43105300,ESCOLA DE ENSINO FUNDAMENTAL MADRE RAFFO,4314902,DE MADRE RAFFO
43107567,COLEGIO LUTERANO DA PAZ,4314902,COLEGIO LUTERANO DA PAZ
43141803,EEF MAPLE BEAR PORTO ALEGRE,4314902,MAPLE BEAR PORTO ALEGRE
43105289,ESC ENS FUND MARIA AUXILIADORA,4314902,ESC ENS FUND MARIA AUXILIADORA
43009000,EEF CRESCER,4314902,CRESCER
43109373,CENTRO DE ENSINO FUNDAMENTAL PROJETO,4314902,CENTRO DE PROJETO
43171788,ESC DE ENS FUND CONSTRUCTOR,4314902,ESC DE ENS FUND CONSTRUCTOR
43181155,EEF CRISTA DA BRASA,4314902,CRISTA DA BRASA
43005055,ESC ENS FUND WALDORF QUERENCIA,4314902,ESC ENS FUND WALDORF QUERENCIA
43107974,ESCOLA DE ENSINO FUNDAMENTAL SAO FRANCISCO - ZONA SUL,4314902,DE SAO FRANCISCO ZONA SUL
43004423,INSTITUTO EDUCACIONAL REVERENDO OLAVO NUNES,4314902,INSTITUTO EDUCACIONAL REVERENDO OLAVO NUNES
43105416,6001 EEF PEQUENA CASA DA CRIANCA,4314902,6001 PEQUENA CASA DA CRIANCA
43190863,ESC ENS INF FUND KINDER LAND,4314902,ESC ENS INF FUND KINDER LAND
43208800,ESC ENS FUND CENTRO INTEGRADO DE DESENVOLVIMENTO,4314902,ESC ENS FUND CENTRO INTEGRADO DE DESENVOLVIMENTO
43108849,EEF LA SALLE ESMERALDA,4314902,LA SALLE ESMERALDA
43142435,ESCOLA DE ENSINO FUNDAMENTAL ZONA SUL EIRELI,4314902,DE ZONA SUL EIRELI
43105270,ESC DE ENS FUND NOSSA SENHORA DO CENACULO,4314902,ESC DE ENS FUND NOSSA SENHORA DO CENACULO
43105343,ESC ENS FUN NOSSA SENHORA DO BRASIL,4314902,ESC ENS FUN NOSSA SENHORA DO BRASIL
43249612,SOCIEDADE MANTENEDORA PRO-SABER LTDA,4314902,SOCIEDADE MANTENEDORA PRO SABER LTDA
43107427,ESCOLA FUNDAMENTAL SAO FRANCISCO MENINO DEUS,4314902,FUNDAMENTAL SAO FRANCISCO MENINO DEUS
43107400,ESC DE ENSINO FUNDAMENTAL MAE ADMIRAVEL,4314902,ESC DE MAE ADMIRAVEL
43105629,ESC ADVENTISTA DE ENSINO FUNDAMENTAL DE SARANDI,4314902,ESC ADVENTISTA DE DE SARANDI
43175490,ESC ENS MED SOCIEDADE EDUCACIONAL MONTEIRO LOBATO,4314902,ESC ENS MED SOCIEDADE EDUCACIONAL MONTEIRO LOBATO
43179070,ESC EDUC ESPECIAL CEREPAL,4314902,ESC EDUC ESPECIAL CEREPAL
43179622,ESC EDUC ESPECIAL NAZARETH APAE POA,4314902,ESC EDUC ESPECIAL NAZARETH APAE POA
43179886,ESC ESP DR JOAO ALFREDO DE AZEVEDO,4314902,ESC ESP DR JOAO ALFREDO DE AZEVEDO
43000487,ESCOLA TECNICA CECILIA MEIRELES - SEG,4314902,TECNICA CECILIA MEIRELES SEG
43104991,COL MARIA IMACULADA,4314902,COL MARIA IMACULADA
43107559,INSTITUTO SANTA LUZIA,4314902,INSTITUTO SANTA LUZIA
43107389,COLEGIO VICENTINO SANTA CECILIA,4314902,COLEGIO VICENTINO SANTA CECILIA
43105084,COL LA SALLE SANTO ANTONIO,4314902,COL LA SALLE SANTO ANTONIO
43107613,INSTITUTO SAO FRANCISCO PALLOTTI,4314902,INSTITUTO SAO FRANCISCO PALLOTTI
43105050,COLEGIO RAINHA DO BRASIL,4314902,COLEGIO RAINHA DO BRASIL
43105637,COL ADVENTISTA MARECHAL RONDON,4314902,COL ADVENTISTA MARECHAL RONDON
43107451,INSTITUTO SAO FRANCISCO SANTA FAMILIA,4314902,INSTITUTO SAO FRANCISCO SANTA FAMILIA
43211402,COLEGIO ROMANO SENHOR BOM JESUS,4314902,COLEGIO ROMANO SENHOR BOM JESUS
43107435,COLEGIO ROMANO SANTA MARTA,4314902,COLEGIO ROMANO SANTA MARTA
43108164,COL MARISTA NOSSA SENHORA DO ROSARIO,4314902,COL MARISTA NOSSA SENHORA DO ROSARIO
43108423,COLEGIO PROVINCIA DE SAO PEDRO,4314902,COLEGIO PROVINCIA DE SAO PEDRO
43104940,COLEGIO BATISTA,4314902,COLEGIO BATISTA
43105335,ESC ENS MEDIO MARIA IMACULADA,4314902,ESC ENS MEDIO MARIA IMACULADA
43107575,COLEGIO JOAO XXIII,4314902,COLEGIO JOAO XXIII
43105351,COLEGIO ROMANO SAO MATEUS,4314902,COLEGIO ROMANO SAO MATEUS
43178740,COLEGIO MARISTA IPANEMA,4314902,COLEGIO MARISTA IPANEMA
43105114,COLEGIO SAO JUDAS TADEU,4314902,COLEGIO SAO JUDAS TADEU
43172440,COLEGIO LEONARDO DA VINCI- BETA,4314902,COLEGIO LEONARDO DA VINCI BETA
43172423,COLEGIO LEONARDO DA VINCI-ALFA,4314902,COLEGIO LEONARDO DA VINCI ALFA
43105149,COLEGIO BOM JESUS SEVIGNE,4314902,COLEGIO BOM JESUS SEVIGNE
43105017,COL NOSSA SENHORA DO BOM CONSELHO,4314902,COL NOSSA SENHORA DO BOM CONSELHO
43105068,COLEGIO SANTA INES,4314902,COLEGIO SANTA INES
43107524,COL METODISTA AMERICANO,4314902,COL METODISTA AMERICANO
43108130,COLEGIO ACM CENTRO,4314902,COLEGIO ACM CENTRO
43173330,COL JOAO PAULO I - UNIDADE SUL,4314902,COL JOAO PAULO I UNIDADE SUL
43104983,COLEGIO ISRAELITA BRASILEIRO,4314902,COLEGIO ISRAELITA BRASILEIRO
43107605,COL KENNEDY,4314902,COL KENNEDY
43105025,COLEGIO NOSSA SRA DA GLORIA,4314902,COLEGIO NOSSA SRA DA GLORIA
43105670,COLEGIO SINODAL DO SALVADOR,4314902,COLEGIO SINODAL DO SALVADOR
43173349,COL CONHECER,4314902,COL CONHECER
43105106,COL LA SALLE SAO JOAO,4314902,COL LA SALLE SAO JOAO
43203833,ESCOLA ESPECIAL ULBRA CONCORDIA,4314902,ESPECIAL ULBRA CONCORDIA
43104924,COLEGIO ANCHIETA,4314902,COLEGIO ANCHIETA
43107494,CENTRO DE ENSINO MEDIO PASTOR DOHMS-UNIDADE DE ENSINO HIGIENOPOLIS,4314902,CENTRO DE ENSINO MEDIO PASTOR DOHMS UNIDADE DE ENSINO HIGIENOPOLIS
43109284,CENTRO DE ENSINO MEDIO PASTOR DOHMS- UNIDADE DE ENSINO ZONA SUL,4314902,CENTRO DE ENSINO MEDIO PASTOR DOHMS UNIDADE DE ENSINO ZONA SUL
43105033,COLEGIO LA SALLE DORES,4314902,COLEGIO LA SALLE DORES
43105408,COLEGIO ADVENTISTA DE PORTO ALEGRE,4314902,COLEGIO ADVENTISTA DE PORTO ALEGRE
43107419,COLEGIO MAE DE DEUS,4314902,COLEGIO MAE DE DEUS
43107877,INSTITUTO DE EDUCACAO SAO FRANCISCO,4314902,INSTITUTO DE EDUCACAO SAO FRANCISCO
43104959,COLEGIO MARISTA CHAMPAGNAT,4314902,COLEGIO MARISTA CHAMPAGNAT
43104975,CENT ENS MEDIO FARROUPILHA,4314902,CENT ENS MEDIO FARROUPILHA
43105076,COLEGIO SANTA TERESA DE JESUS PORTO ALEGRE,4314902,COLEGIO SANTA TERESA DE JESUS PORTO ALEGRE
43105734,COL SANTA DOROTEIA,4314902,COL SANTA DOROTEIA
43107362,COLEGIO MARISTA ASSUNCAO,4314902,COLEGIO MARISTA ASSUNCAO
43104967,COL CONCORDIA,4314902,COL CONCORDIA
43238203,COLEGIO JOAO PAULO I,4314902,COLEGIO JOAO PAULO I
43105130,COLEGIO MARISTA SAO PEDRO,4314902,COLEGIO MARISTA SAO PEDRO
43107800,COLEGIO ADVENTISTA DO PARTENON,4314902,COLEGIO ADVENTISTA DO PARTENON
43109330,COL MONTEIRO LOBATO - ESC EDUC BASICA,4314902,COL MONTEIRO LOBATO ESC EDUC BASICA
43107397,ESC DE EDUC BASICA DON LUIS GUANELLA,4314902,ESC DE EDUC BASICA DON LUIS GUANELLA
43210805,ESC EDUC ESPECIAL BARBARA SYBILLE FISCHINGER,4314902,ESC EDUC ESPECIAL BARBARA SYBILLE FISCHINGER
43107370,COLEGIO SALESIANO DOM BOSCO,4314902,COLEGIO SALESIANO DOM BOSCO
43200273,COLEGIO UNIVERSITARIO,4314902,COLEGIO UNIVERSITARIO
43106749,ESC EST ENS FUN MARIA ALTINA DE ARAUJO,4314902,ESC EST ENS FUN MARIA ALTINA DE ARAUJO
43106285,ESC EST ENS FUN DR OSWALDO ARANHA,4314902,ESC EST ENS FUN DR OSWALDO ARANHA
43105777,ESC EST ENS FUN ALBERTO BINS,4314902,ESC EST ENS FUN ALBERTO BINS
